,ID,Pin-code,age,Fam members,Education,T.Experience,Income,Mortgage,Fixed Deposit,Demat,Net Banking,Loan
2948,10002949,110003,42,2.0,Post Graduate,18.0,112000,784000,no,no,no,no
2949,10002950,110014,35,3.0,Graduate,11.0,152000,0,no,no,yes,no
2950,10002951,110001,40,1.0,Post Graduate,16.0,440000,1080000,no,no,yes,no
2951,10002952,110003,24,2.0,Post Graduate,2.0,1056000,0,no,no,no,yes
2952,10002953,110001,31,1.0,Under Graduate,8.0,1456000,0,no,no,no,no
2953,10002954,110003,59,3.0,Under Graduate,36.0,624000,0,no,no,yes,no
2954,10002955,110014,29,1.0,Graduate,7.0,336000,0,no,no,yes,no
2955,10002956,110011,52,2.0,Post Graduate,29.0,352000,1496000,no,no,yes,no
2956,10002957,110003,60,4.0,Post Graduate,38.0,1560000,4176000,yes,no,yes,yes
2957,10002958,110001,59,3.0,Graduate,36.0,424000,0,no,no,yes,no
2958,10002959,110004,64,3.0,Under Graduate,41.0,520000,0,no,no,no,no
2959,10002960,110003,36,4.0,Under Graduate,12.0,344000,0,no,no,no,no
2960,10002961,110014,53,4.0,Post Graduate,29.0,304000,0,no,no,no,no
2961,10002962,110004,58,1.0,Post Graduate,36.0,400000,0,no,no,yes,no
2962,10002963,110003,21,2.0,Graduate,-2.0,648000,0,no,no,no,no
2963,10002964,110001,27,1.0,Post Graduate,3.0,328000,0,no,no,yes,no
2964,10002965,110003,33,3.0,Under Graduate,10.0,584000,0,no,no,yes,no
2965,10002966,110004,51,2.0,Post Graduate,27.0,248000,832000,no,no,no,no
2966,10002967,110014,30,3.0,Graduate,7.0,672000,0,no,no,yes,no
2967,10002968,110001,36,2.0,Under Graduate,14.0,760000,0,no,no,yes,no
2968,10002969,110004,42,4.0,Under Graduate,18.0,1296000,2408000,no,no,no,yes
2969,10002970,110011,41,2.0,Post Graduate,18.0,480000,920000,no,no,no,no
2970,10002971,110011,52,2.0,Post Graduate,30.0,968000,0,no,yes,no,yes
2971,10002972,110001,50,3.0,Graduate,25.0,344000,1320000,yes,no,yes,no
2972,10002973,110003,29,1.0,Graduate,7.0,304000,1456000,yes,no,yes,no
2973,10002974,110004,45,1.0,Under Graduate,22.0,656000,2208000,no,no,yes,no
2974,10002975,110001,40,4.0,Under Graduate,18.0,416000,0,no,no,yes,no
2975,10002976,110003,55,3.0,Under Graduate,33.0,344000,1344000,no,no,no,no
2976,10002977,110003,31,1.0,Graduate,8.0,656000,0,yes,yes,yes,no
2977,10002978,110001,33,1.0,Under Graduate,10.0,1288000,0,no,yes,yes,no
2978,10002979,110011,54,2.0,Graduate,30.0,192000,0,no,no,yes,no
2979,10002980,110011,55,1.0,Under Graduate,32.0,816000,0,no,no,yes,no
2980,10002981,110014,23,3.0,Graduate,-1.0,424000,0,no,no,no,no
2981,10002982,110001,51,1.0,Under Graduate,28.0,680000,0,no,no,no,no
2982,10002983,110004,57,3.0,Under Graduate,33.0,888000,0,no,no,yes,no
2983,10002984,110011,54,2.0,Under Graduate,32.0,720000,0,no,no,yes,no
2984,10002985,110014,52,2.0,Under Graduate,28.0,752000,1504000,no,no,no,no
2985,10002986,110011,46,4.0,Post Graduate,23.0,504000,0,no,no,no,no
2986,10002987,110003,53,2.0,Graduate,30.0,1224000,0,yes,yes,yes,yes
2987,10002988,110001,31,2.0,Post Graduate,7.0,312000,0,no,no,no,no
2988,10002989,110004,44,2.0,Under Graduate,21.0,1640000,1448000,no,yes,yes,no
2989,10002990,110014,40,1.0,Under Graduate,18.0,1136000,3968000,no,no,yes,no
2990,10002991,110001,47,2.0,Under Graduate,25.0,1304000,0,no,yes,no,no
2991,10002992,110004,40,3.0,Under Graduate,17.0,904000,0,no,yes,yes,no
2992,10002993,110011,44,1.0,Under Graduate,21.0,512000,0,no,no,yes,no
2993,10002994,110004,63,3.0,Post Graduate,40.0,160000,0,no,no,no,no
2994,10002995,110001,48,1.0,Under Graduate,24.0,1432000,0,no,no,yes,no
2995,10002996,110003,52,2.0,Post Graduate,24.0,728000,720000,no,no,yes,no
2996,10002997,110011,40,1.0,Under Graduate,18.0,824000,0,yes,yes,yes,yes
2997,10002998,110001,55,4.0,Graduate,33.0,640000,0,no,no,no,no
2998,10002999,110014,59,2.0,Under Graduate,35.0,304000,0,no,no,no,no
2999,10003000,110011,58,1.0,Under Graduate,34.0,352000,0,no,no,no,no
3000,10003001,110014,38,1.0,Graduate,14.0,1312000,0,no,no,no,yes
3001,10003002,110003,31,3.0,Under Graduate,7.0,648000,0,no,no,yes,no
3002,10003003,110011,35,2.0,Graduate,13.0,760000,664000,no,no,no,no
3003,10003004,110014,50,3.0,Graduate,28.0,352000,0,no,no,no,no
3004,10003005,110011,31,3.0,Under Graduate,7.0,704000,0,no,no,yes,no
3005,10003006,110004,60,3.0,Graduate,36.0,1184000,0,no,no,yes,yes
3006,10003007,110001,60,3.0,Graduate,37.0,1352000,1472000,yes,no,yes,yes
3007,10003008,110011,61,1.0,Graduate,37.0,88000,816000,no,no,no,no
3008,10003009,110011,53,1.0,Post Graduate,25.0,736000,1264000,no,no,no,no
3009,10003010,110003,31,3.0,Graduate,9.0,592000,0,no,no,yes,no
3010,10003011,110001,23,3.0,Under Graduate,1.0,576000,0,no,no,yes,no
3011,10003012,110014,53,3.0,Under Graduate,31.0,504000,0,no,no,yes,no
3012,10003013,110014,27,2.0,Under Graduate,3.0,1376000,3320000,no,no,yes,no
3013,10003014,110004,43,2.0,Under Graduate,21.0,1464000,0,no,no,yes,no
3014,10003015,110011,58,1.0,Post Graduate,34.0,320000,1328000,no,no,yes,no
3015,10003016,110011,42,4.0,Under Graduate,18.0,544000,0,no,yes,no,no
3016,10003017,110011,46,4.0,Post Graduate,23.0,624000,0,no,no,yes,no
3017,10003018,110011,55,2.0,Under Graduate,32.0,544000,1472000,no,no,no,no
3018,10003019,110014,56,1.0,Under Graduate,32.0,392000,792000,no,no,yes,no
3019,10003020,110004,56,2.0,Post Graduate,33.0,312000,0,no,no,yes,no
3020,10003021,110004,42,1.0,Under Graduate,20.0,1208000,3136000,no,no,yes,no
3021,10003022,110003,52,2.0,Under Graduate,28.0,1272000,3688000,no,no,yes,no
3022,10003023,110003,57,4.0,Graduate,33.0,712000,0,no,no,yes,no
3023,10003024,110014,61,4.0,Post Graduate,37.0,840000,1952000,no,no,no,no
3024,10003025,110001,59,2.0,Under Graduate,35.0,624000,0,no,no,yes,no
3025,10003026,110003,56,2.0,Under Graduate,32.0,1024000,2752000,no,no,no,no
3026,10003027,110001,42,4.0,Under Graduate,20.0,648000,1824000,no,no,no,no
3027,10003028,110014,51,4.0,Post Graduate,29.0,400000,1216000,no,no,yes,no
3028,10003029,110014,61,3.0,Post Graduate,39.0,304000,1424000,no,no,yes,no
3029,10003030,110011,39,2.0,Under Graduate,17.0,952000,2104000,no,yes,yes,no
3030,10003031,110004,48,3.0,Graduate,26.0,880000,0,no,no,yes,no
3031,10003032,110001,49,1.0,Post Graduate,25.0,232000,816000,no,no,no,no
3032,10003033,110014,45,1.0,Post Graduate,22.0,152000,0,no,no,yes,no
3033,10003034,110003,41,2.0,Post Graduate,19.0,1040000,1768000,no,no,no,yes
3034,10003035,110011,44,1.0,Under Graduate,21.0,304000,1040000,no,no,yes,no
3035,10003036,110004,48,1.0,Post Graduate,24.0,248000,0,no,no,no,no
3036,10003037,110004,31,4.0,Graduate,9.0,112000,840000,no,no,yes,no
3037,10003038,110003,25,3.0,Graduate,2.0,1264000,0,yes,no,yes,yes
3038,10003039,110014,32,4.0,Under Graduate,8.0,312000,920000,no,no,yes,no
3039,10003040,110004,32,2.0,Post Graduate,9.0,1128000,0,no,no,no,yes
3040,10003041,110011,26,3.0,Under Graduate,2.0,264000,1336000,no,no,yes,no
3041,10003042,110003,27,2.0,Under Graduate,5.0,736000,0,no,no,yes,no
3042,10003043,110004,50,3.0,Graduate,26.0,624000,0,no,no,no,no
3043,10003044,110014,45,3.0,Graduate,22.0,336000,0,no,no,yes,no
3044,10003045,110004,39,2.0,Graduate,16.0,120000,664000,no,no,no,no
3045,10003046,110014,56,1.0,Graduate,32.0,384000,0,no,no,yes,no
3046,10003047,110011,35,3.0,Under Graduate,12.0,504000,0,no,no,yes,no
3047,10003048,110014,55,1.0,Under Graduate,33.0,1192000,0,no,yes,no,no
3048,10003049,110004,61,1.0,Under Graduate,39.0,392000,824000,no,no,yes,no
3049,10003050,110011,58,2.0,Under Graduate,35.0,1000000,0,no,no,no,no
3050,10003051,110014,48,1.0,Graduate,25.0,464000,0,no,no,yes,no
3051,10003052,110004,58,3.0,Under Graduate,35.0,384000,0,no,no,yes,no
3052,10003053,110011,52,2.0,Post Graduate,30.0,600000,0,no,no,no,no
3053,10003054,110004,26,2.0,Under Graduate,4.0,912000,0,no,no,yes,no
3054,10003055,110011,43,4.0,Graduate,21.0,1072000,0,yes,no,yes,yes
3055,10003056,110001,26,4.0,Post Graduate,2.0,888000,0,no,no,yes,no
3056,10003057,110001,52,4.0,Graduate,29.0,496000,1192000,no,no,yes,no
3057,10003058,110003,40,1.0,Under Graduate,18.0,360000,0,no,yes,yes,no
3058,10003059,110004,28,2.0,Under Graduate,4.0,904000,0,no,no,yes,no
3059,10003060,110004,59,1.0,Under Graduate,36.0,1024000,0,no,no,yes,no
3060,10003061,110011,62,4.0,Post Graduate,38.0,1344000,0,no,no,yes,yes
3061,10003062,110011,36,1.0,Post Graduate,13.0,648000,1648000,no,yes,yes,no
3062,10003063,110003,37,1.0,Graduate,14.0,600000,2376000,no,no,no,no
3063,10003064,110014,52,4.0,Post Graduate,29.0,168000,0,no,no,no,no
3064,10003065,110001,57,3.0,Under Graduate,33.0,664000,0,no,no,yes,no
3065,10003066,110004,37,1.0,Under Graduate,15.0,968000,2944000,no,yes,yes,no
3066,10003067,110011,61,4.0,Post Graduate,33.0,320000,0,no,no,yes,no
3067,10003068,110001,29,1.0,Post Graduate,5.0,808000,1360000,no,yes,no,no
3068,10003069,110003,54,2.0,Post Graduate,26.0,720000,0,no,no,no,no
3069,10003070,110001,45,1.0,Graduate,20.0,544000,0,no,no,yes,no
3070,10003071,110003,26,2.0,Graduate,3.0,592000,1768000,no,yes,no,no
3071,10003072,110001,30,4.0,Graduate,8.0,592000,2056000,no,no,no,no
3072,10003073,110001,52,2.0,Post Graduate,30.0,408000,0,no,no,no,no
3073,10003074,110011,27,1.0,Under Graduate,5.0,1192000,0,no,no,yes,no
3074,10003075,110001,37,1.0,Post Graduate,15.0,248000,704000,no,no,yes,no
3075,10003076,110011,24,2.0,Post Graduate,0.0,680000,0,no,no,no,no
3076,10003077,110011,27,2.0,Post Graduate,-1.0,496000,0,no,no,no,no
3077,10003078,110001,44,1.0,Under Graduate,21.0,352000,880000,no,yes,yes,no
3078,10003079,110004,36,3.0,Post Graduate,13.0,504000,1520000,yes,yes,yes,no
3079,10003080,110003,53,2.0,Under Graduate,31.0,184000,0,no,no,yes,no
3080,10003081,110001,46,3.0,Graduate,22.0,320000,696000,no,no,yes,no
3081,10003082,110014,34,2.0,Post Graduate,10.0,624000,1632000,no,no,yes,no
3082,10003083,110011,37,3.0,Post Graduate,13.0,320000,1032000,no,no,yes,no
3083,10003084,110011,38,4.0,Under Graduate,16.0,624000,0,yes,yes,yes,no
3084,10003085,110011,24,3.0,Graduate,0.0,1032000,0,no,no,no,yes
3085,10003086,110014,53,3.0,Graduate,29.0,568000,0,no,no,no,no
3086,10003087,110001,59,3.0,Post Graduate,35.0,184000,0,no,no,yes,no
3087,10003088,110011,55,2.0,Under Graduate,33.0,120000,0,no,no,yes,no
3088,10003089,110004,54,1.0,Under Graduate,31.0,224000,1104000,no,no,no,no
3089,10003090,110001,29,3.0,Under Graduate,5.0,184000,760000,no,no,no,no
3090,10003091,110003,59,1.0,Post Graduate,31.0,152000,0,no,no,yes,no
3091,10003092,110001,56,3.0,Post Graduate,32.0,336000,1264000,no,no,no,no
3092,10003093,110003,41,2.0,Under Graduate,18.0,904000,2600000,no,yes,no,no
3093,10003094,110003,27,4.0,Graduate,5.0,272000,0,no,no,no,no
3094,10003095,110004,48,1.0,Graduate,23.0,152000,832000,no,no,no,no
3095,10003096,110014,47,1.0,Graduate,25.0,344000,0,no,no,yes,no
3096,10003097,110004,41,3.0,Under Graduate,18.0,1432000,0,yes,yes,yes,yes
3097,10003098,110001,56,3.0,Post Graduate,32.0,352000,0,no,no,no,no
3098,10003099,110014,39,2.0,Graduate,16.0,168000,0,no,no,no,no
3099,10003100,110011,63,1.0,Under Graduate,40.0,920000,1392000,no,no,no,no
3100,10003101,110011,50,4.0,Graduate,27.0,648000,0,no,no,no,no
3101,10003102,110014,53,2.0,Under Graduate,31.0,728000,0,no,no,no,no
3102,10003103,110014,47,4.0,Graduate,25.0,240000,0,no,no,no,no
3103,10003104,110003,50,3.0,Post Graduate,22.0,440000,0,no,no,yes,no
3104,10003105,110001,54,2.0,Post Graduate,31.0,384000,0,no,no,no,no
3105,10003106,110004,28,4.0,Graduate,4.0,184000,968000,no,no,no,no
3106,10003107,110003,34,3.0,Graduate,10.0,168000,0,no,no,no,no
3107,10003108,110001,39,2.0,Under Graduate,17.0,440000,0,no,no,no,no
3108,10003109,110014,40,3.0,Graduate,15.0,168000,0,no,no,yes,no
3109,10003110,110003,58,3.0,Post Graduate,34.0,320000,0,no,yes,yes,no
3110,10003111,110004,42,4.0,Under Graduate,20.0,240000,0,no,no,no,no
3111,10003112,110004,32,3.0,Graduate,9.0,624000,0,no,no,yes,no
3112,10003113,110001,54,2.0,Post Graduate,32.0,520000,0,no,no,yes,no
3113,10003114,110004,29,4.0,Post Graduate,5.0,400000,1672000,no,no,yes,no
3114,10003115,110003,27,4.0,Graduate,4.0,440000,0,no,yes,yes,no
3115,10003116,110001,29,2.0,Under Graduate,5.0,888000,0,no,no,no,no
3116,10003117,110001,34,3.0,Graduate,10.0,168000,0,no,no,no,no
3117,10003118,110003,40,3.0,Post Graduate,16.0,520000,2048000,no,no,yes,no
3118,10003119,110003,62,1.0,Post Graduate,39.0,912000,0,no,no,yes,no
3119,10003120,110004,59,3.0,Post Graduate,36.0,432000,1432000,no,no,yes,no
3120,10003121,110003,33,2.0,Graduate,11.0,600000,0,no,no,yes,no
3121,10003122,110001,26,4.0,Under Graduate,2.0,104000,0,no,no,no,no
3122,10003123,110011,36,2.0,Post Graduate,14.0,432000,1744000,no,no,no,no
3123,10003124,110003,42,3.0,Graduate,17.0,176000,1008000,no,no,yes,no
3124,10003125,110004,43,2.0,Under Graduate,20.0,1584000,0,no,no,yes,no
3125,10003126,110001,44,1.0,Under Graduate,20.0,144000,0,no,no,yes,no
3126,10003127,110014,55,4.0,Under Graduate,32.0,592000,0,no,no,no,no
3127,10003128,110001,38,4.0,Post Graduate,14.0,488000,0,no,no,yes,no
3128,10003129,110004,36,2.0,Under Graduate,12.0,512000,0,no,no,no,no
3129,10003130,110014,37,2.0,Graduate,14.0,80000,0,no,yes,no,no
3130,10003131,110001,21,2.0,Graduate,-2.0,656000,0,no,yes,no,no
3131,10003132,110003,45,3.0,Graduate,22.0,488000,1344000,no,no,yes,no
3132,10003133,110003,30,2.0,Under Graduate,7.0,664000,1184000,no,yes,yes,no
3133,10003134,110003,28,3.0,Post Graduate,5.0,584000,0,no,no,yes,no
3134,10003135,110014,52,2.0,Under Graduate,30.0,176000,712000,no,no,yes,no
3135,10003136,110004,23,2.0,Graduate,0.0,728000,2568000,no,no,no,no
3136,10003137,110003,58,3.0,Post Graduate,34.0,520000,752000,yes,yes,no,no
3137,10003138,110001,59,3.0,Under Graduate,36.0,104000,0,no,no,yes,no
3138,10003139,110003,34,1.0,Under Graduate,11.0,824000,2040000,no,no,yes,no
3139,10003140,110011,50,1.0,Under Graduate,26.0,760000,0,no,no,yes,no
3140,10003141,110004,31,4.0,Under Graduate,7.0,248000,0,no,no,yes,no
3141,10003142,110011,55,3.0,Under Graduate,31.0,1048000,0,no,no,yes,yes
3142,10003143,110011,32,4.0,Post Graduate,8.0,1400000,0,yes,yes,yes,yes
3143,10003144,110014,48,4.0,Under Graduate,24.0,304000,0,no,no,yes,no
3144,10003145,110004,41,3.0,Under Graduate,18.0,832000,0,no,no,yes,no
3145,10003146,110014,32,3.0,Post Graduate,10.0,912000,0,no,no,no,yes
3146,10003147,110014,24,4.0,Graduate,1.0,304000,0,no,no,yes,no
3147,10003148,110003,24,4.0,Post Graduate,0.0,240000,0,no,no,yes,no
3148,10003149,110003,46,2.0,Post Graduate,22.0,152000,848000,no,no,no,no
3149,10003150,110001,47,4.0,Under Graduate,25.0,200000,0,no,no,yes,no
3150,10003151,110001,45,4.0,Post Graduate,22.0,992000,0,no,no,no,yes
3151,10003152,110003,41,3.0,Under Graduate,19.0,160000,0,no,no,no,no
3152,10003153,110001,38,1.0,Post Graduate,15.0,664000,0,no,no,no,no
3153,10003154,110001,29,4.0,Graduate,5.0,144000,0,no,no,no,no
3154,10003155,110014,25,1.0,Post Graduate,1.0,792000,1192000,no,no,no,yes
3155,10003156,110001,53,3.0,Graduate,29.0,496000,0,no,no,yes,no
3156,10003157,110011,52,1.0,Graduate,30.0,192000,0,no,no,no,no
3157,10003158,110001,21,4.0,Under Graduate,-1.0,104000,672000,no,no,yes,no
3158,10003159,110014,52,2.0,Post Graduate,28.0,512000,0,no,yes,yes,no
3159,10003160,110011,55,3.0,Under Graduate,33.0,496000,1920000,no,no,no,no
3160,10003161,110003,39,1.0,Graduate,15.0,1264000,0,yes,yes,no,yes
3161,10003162,110011,26,1.0,Under Graduate,4.0,704000,0,no,no,yes,no
3162,10003163,110014,31,4.0,Under Graduate,7.0,224000,0,no,no,yes,no
3163,10003164,110014,49,2.0,Post Graduate,27.0,416000,0,no,no,no,no
3164,10003165,110011,26,4.0,Under Graduate,4.0,656000,0,no,no,yes,no
3165,10003166,110004,61,2.0,Under Graduate,37.0,1120000,776000,no,no,no,no
3166,10003167,110004,27,1.0,Graduate,4.0,640000,0,no,no,yes,no
3167,10003168,110001,60,4.0,Graduate,38.0,464000,1824000,no,no,no,no
3168,10003169,110014,49,1.0,Under Graduate,25.0,1440000,0,no,no,yes,no
3169,10003170,110011,50,1.0,Graduate,28.0,440000,1816000,no,no,no,no
3170,10003171,110001,41,3.0,Graduate,16.0,520000,800000,no,no,no,no
3171,10003172,110001,37,3.0,Graduate,12.0,496000,0,no,no,no,no
3172,10003173,110014,33,4.0,Under Graduate,9.0,184000,0,no,no,no,no
3173,10003174,110014,32,1.0,Under Graduate,10.0,280000,0,no,no,yes,no
3174,10003175,110004,47,4.0,Graduate,24.0,280000,0,no,no,no,no
3175,10003176,110003,41,4.0,Under Graduate,18.0,592000,0,no,no,no,no
3176,10003177,110014,46,3.0,Under Graduate,24.0,112000,0,no,no,yes,no
3177,10003178,110011,28,2.0,Post Graduate,4.0,664000,1592000,no,no,no,no
3178,10003179,110001,44,4.0,Post Graduate,21.0,568000,0,no,no,no,no
3179,10003180,110004,41,2.0,Under Graduate,17.0,424000,1040000,no,yes,yes,no
3180,10003181,110011,25,2.0,Under Graduate,3.0,824000,672000,no,no,no,no
3181,10003182,110001,37,1.0,Under Graduate,15.0,872000,0,no,no,yes,no
3182,10003183,110011,56,2.0,Graduate,33.0,480000,752000,no,yes,yes,no
3183,10003184,110003,42,3.0,Graduate,17.0,96000,0,no,no,yes,no
3184,10003185,110014,37,2.0,Under Graduate,15.0,1128000,0,no,no,yes,no
3185,10003186,110011,33,1.0,Under Graduate,10.0,1024000,0,no,no,yes,no
3186,10003187,110014,39,3.0,Under Graduate,16.0,784000,2368000,no,no,no,no
3187,10003188,110014,41,1.0,Post Graduate,18.0,328000,0,no,no,no,no
3188,10003189,110004,53,2.0,Post Graduate,25.0,720000,0,no,no,no,no
3189,10003190,110001,30,1.0,Under Graduate,6.0,248000,0,no,no,no,no
3190,10003191,110001,54,1.0,Post Graduate,26.0,592000,0,no,no,no,no
3191,10003192,110001,28,4.0,Post Graduate,5.0,664000,0,no,no,no,no
3192,10003193,110011,63,1.0,Post Graduate,39.0,280000,0,no,no,no,no
3193,10003194,110001,29,1.0,Under Graduate,7.0,1120000,0,no,no,no,no
3194,10003195,110011,39,3.0,Post Graduate,15.0,520000,0,no,no,no,no
3195,10003196,110004,53,3.0,Under Graduate,29.0,280000,0,no,no,no,no
3196,10003197,110004,35,4.0,Post Graduate,7.0,584000,0,no,no,yes,no
3197,10003198,110001,32,1.0,Graduate,10.0,232000,0,no,no,yes,no
3198,10003199,110001,32,4.0,Graduate,9.0,440000,1176000,no,no,no,no
3199,10003200,110004,31,4.0,Graduate,9.0,160000,0,no,no,yes,no
3200,10003201,110003,46,1.0,Graduate,23.0,560000,0,no,no,no,no
3201,10003202,110014,26,4.0,Under Graduate,3.0,648000,0,no,no,no,no
3202,10003203,110011,28,2.0,Under Graduate,4.0,200000,0,no,yes,yes,no
3203,10003204,110004,42,2.0,Under Graduate,20.0,952000,1912000,no,no,yes,no
3204,10003205,110003,59,4.0,Graduate,35.0,392000,1480000,no,no,no,no
3205,10003206,110004,57,1.0,Under Graduate,33.0,304000,0,no,no,yes,no
3206,10003207,110004,31,2.0,Post Graduate,7.0,640000,0,no,no,yes,no
3207,10003208,110001,54,1.0,Under Graduate,32.0,672000,0,no,no,yes,no
3208,10003209,110004,51,4.0,Graduate,29.0,488000,0,no,no,yes,no
3209,10003210,110011,40,2.0,Graduate,16.0,1384000,2984000,yes,no,yes,yes
3210,10003211,110011,41,2.0,Under Graduate,19.0,480000,0,no,yes,no,no
3211,10003212,110014,33,2.0,Post Graduate,9.0,664000,0,no,no,yes,no
3212,10003213,110014,59,1.0,Graduate,35.0,472000,0,no,no,no,no
3213,10003214,110004,37,3.0,Post Graduate,9.0,256000,928000,no,no,yes,no
3214,10003215,110014,59,3.0,Post Graduate,37.0,264000,0,no,no,yes,no
3215,10003216,110014,38,4.0,Post Graduate,15.0,152000,0,no,no,yes,no
3216,10003217,110001,32,4.0,Under Graduate,8.0,112000,0,no,no,no,no
3217,10003218,110011,63,4.0,Under Graduate,39.0,752000,960000,yes,no,yes,yes
3218,10003219,110001,38,2.0,Under Graduate,16.0,1232000,2600000,no,no,yes,no
3219,10003220,110004,37,1.0,Graduate,15.0,264000,0,no,no,no,no
3220,10003221,110003,59,2.0,Post Graduate,35.0,224000,1080000,no,no,yes,no
3221,10003222,110014,38,1.0,Under Graduate,16.0,352000,0,no,yes,yes,no
3222,10003223,110001,47,2.0,Post Graduate,23.0,648000,0,no,no,no,no
3223,10003224,110004,41,1.0,Post Graduate,18.0,232000,0,no,no,yes,no
3224,10003225,110001,43,3.0,Post Graduate,21.0,464000,0,no,yes,yes,no
3225,10003226,110011,50,4.0,Graduate,28.0,304000,0,no,no,no,no
3226,10003227,110003,30,3.0,Under Graduate,8.0,656000,0,no,no,yes,no
3227,10003228,110003,29,1.0,Post Graduate,7.0,144000,0,no,no,yes,no
3228,10003229,110004,25,2.0,Graduate,2.0,360000,0,no,no,no,no
3229,10003230,110014,31,4.0,Under Graduate,9.0,512000,0,no,no,no,no
3230,10003231,110001,63,3.0,Under Graduate,40.0,384000,0,no,no,no,no
3231,10003232,110003,60,1.0,Post Graduate,37.0,192000,0,no,yes,yes,no
3232,10003233,110003,53,4.0,Post Graduate,25.0,520000,0,no,no,yes,no
3233,10003234,110011,44,1.0,Under Graduate,20.0,888000,2632000,no,no,no,no
3234,10003235,110001,35,3.0,Graduate,12.0,912000,0,no,no,yes,no
3235,10003236,110004,58,2.0,Post Graduate,35.0,312000,0,no,no,yes,no
3236,10003237,110003,42,1.0,Post Graduate,14.0,152000,0,no,no,no,no
3237,10003238,110014,33,3.0,Graduate,9.0,176000,0,yes,no,yes,no
3238,10003239,110001,50,4.0,Graduate,28.0,392000,0,no,no,yes,no
3239,10003240,110001,28,1.0,Under Graduate,4.0,320000,0,no,no,yes,no
3240,10003241,110011,60,1.0,Under Graduate,36.0,504000,944000,no,no,yes,no
3241,10003242,110001,39,1.0,Under Graduate,15.0,440000,0,no,no,no,no
3242,10003243,110001,36,1.0,Graduate,14.0,264000,0,no,no,yes,no
3243,10003244,110001,50,4.0,Post Graduate,26.0,248000,0,no,no,yes,no
3244,10003245,110001,46,4.0,Under Graduate,24.0,192000,0,no,no,yes,no
3245,10003246,110004,45,4.0,Post Graduate,22.0,648000,0,no,no,yes,no
3246,10003247,110004,39,1.0,Graduate,17.0,648000,1784000,no,no,yes,no
3247,10003248,110014,42,2.0,Under Graduate,20.0,904000,0,no,no,yes,no
3248,10003249,110001,29,2.0,Under Graduate,6.0,736000,0,no,no,no,no
3249,10003250,110014,48,1.0,Under Graduate,25.0,648000,0,no,no,no,no
3250,10003251,110011,34,3.0,Post Graduate,11.0,808000,0,no,yes,no,no
3251,10003252,110011,50,3.0,Graduate,26.0,624000,0,no,no,no,no
3252,10003253,110004,60,2.0,Post Graduate,38.0,624000,0,no,no,yes,no
3253,10003254,110003,53,1.0,Graduate,30.0,280000,944000,no,no,no,no
3254,10003255,110014,59,2.0,Post Graduate,37.0,72000,0,no,no,yes,no
3255,10003256,110014,32,4.0,Graduate,7.0,656000,0,no,no,yes,no
